"Date.and.time","Stock.number.","Date.of.Birth","Fish.name","Genotype","Responsible","Number.of.fish","Action"
"06-Oct-2023 16.34","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","+/- or -/-","CW/MHM",40,"EUTHANIZED THE ADULT STOCK"
"06-Oct-2023 16.35","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","+/- or -/-","CW/MHM",15,"EUTHANIZED THE ADULT STOCK"
"06-Oct-2023 16.36","26673","10-Aug-2023","sox2-2A-sfGFP/+ ; bach1a-/- ; bach1b-/+","GFP/+","CW/MHM",20,"EUTHANIZED THE ADULT STOCK"
"06-Oct-2023 16.38","26673","10-Aug-2023","sox2-2A-sfGFP/+ ; bach1a-/- ; bach1b-/+","GFP/+","CW/MHM",11,"EDITED THE ADULT STOCK "
"06-Oct-2023 16.40","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/- ; -/-","CW/MHM",80,"EDITED THE ADULT STOCK "
"06-Oct-2023 16.41","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","+/- ; +/-","CW/MHM",80,"EDITED THE ADULT STOCK "
"07-Oct-2023 16.03","27095","03-Oct-2023","TU uninjected","wildtype","MAG/MHM",40," ADDED STOCK IN THE Walker Nursery"
"07-Oct-2023 16.05","27095","03-Oct-2023","TU uninjected","wildtype","MAG/MHM",40,"EUTHANIZED THE NURSERY STOCK"
"07-Oct-2023 16.06","27094","03-Oct-2023","TU uninjected","wildtype","MAG/MHM",40," ADDED STOCK IN THE Walker Nursery"
"07-Oct-2023 16.07","27095","03-Oct-2023","crlf1a/b crispant F0","F0/F0","MAG/MHM",63," ADDED STOCK IN THE Walker Nursery"
"07-Oct-2023 16.22","27003","22-Sep-2023","AB","Enter genotype","MAG/MHM",18," ADDED STOCK IN THE Walker Nursery"
"07-Oct-2023 16.23","27004","22-Sep-2023","TU","wildtype","MAG/MHM",38," ADDED STOCK IN THE Walker Nursery"
"07-Oct-2023 16.25","27005","22-Sep-2023","crlf1a/b crispant F0","F0/F0","MAG/MHM",24," ADDED STOCK IN THE Walker Nursery"
"08-Oct-2023 16.06","26674","10-Aug-2023","bach1a-/+;bach1b-/- outx AB","genotype","CW/MHM",25,"EDITED THE ADULT STOCK "
"09-Oct-2023 08.00","27100","04-Oct-2023","GFPAP:GFP","GFP/+","MHM/RM/MG",80," ADDED STOCK IN THE Walker Nursery"
"09-Oct-2023 08.01","27101","04-Oct-2023","slc1a3b:myrGFP-P2A-H2A-mCherry     ","GFP/+;RFP/+","MHM/MED",80," ADDED STOCK IN THE Walker Nursery"
"09-Oct-2023 08.23","27101","04-Oct-2023","slc1a3b:myrGFP-P2A-H2A-mCherry     ","GFP/+;RFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"09-Oct-2023 08.58","23838","19-Jul-2022","rab5c:eGFP","Enter genotype","RM/MHM",30,"EUTHANIZED THE ADULT STOCK"
"09-Oct-2023 09.00","26888","07-Sep-2023","rab5c:eGFP","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_G1 IN Johnson Room"
"09-Oct-2023 16.07","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/-","CW/MHM",5,"EUTHANIZED THE STOCK "
"09-Oct-2023 16.07","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","+/- ; +/-","CW/MHM",5,"EUTHANIZED THE STOCK "
"09-Oct-2023 16.07","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/+ ; -/+","CW/MHM",5,"EUTHANIZED THE STOCK "
"09-Oct-2023 16.09","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","+/- ; +/-","CW/MHM",30,"EDITED THE ADULT STOCK "
"09-Oct-2023 16.10","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/- ; -/-","CW/MHM",17,"EDITED THE ADULT STOCK "
"09-Oct-2023 16.11","26715","17-Aug-2023","Tg(hsp70:BACH1-2A-EGFP-L1c) Tg-","GFP-","CW/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G4 TO J4-2_G9"
"09-Oct-2023 16.12","26714","17-Aug-2023","Tg(hsp70:BACH1-2A-EGFP-L1c) Tg+","GFP/+","CW/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G5 TO J4-2_G10"
"09-Oct-2023 16.15","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/- ; -/-","CW/MHM",17," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G7 TO J4-2_G4"
"09-Oct-2023 16.16","26608","1-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/- ; -/-","CW/MHM",18," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G2 TO J4-2_G5"
"09-Oct-2023 16.21","26608","1-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/+ ; -/+","CW/MHM",4,"EUTHANIZED THE ADULT STOCK"
"09-Oct-2023 16.21","26608","1-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/-","CW/MHM",6,"EUTHANIZED THE ADULT STOCK"
"09-Oct-2023 16.22","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","+/- ; +/-","CW/MHM",15," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G6 TO J4-2_G2"
"09-Oct-2023 16.23","26675","10-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","+/- ; +/-","CW/MHM",15," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G6 TO J4-2_G3"
"09-Oct-2023 16.26","26608","01-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/+;-/+","Enter owner name",18," ADDED STOCK IN THE Johnson Fish Room"
"09-Oct-2023 16.28","26674","10-Aug-2023","bach1a-/+;bach1b-/- outx AB","+/- ; +/-","CW/MHM",25,"EDITED THE ADULT STOCK "
"09-Oct-2023 16.29","26674","10-Aug-2023","bach1a-/+;bach1b-/- outx AB","+/- ; +/-","CW/MHM",24,"EDITED THE ADULT STOCK "
"09-Oct-2023 16.31","26398","6-Jul-2023","Tg(hsp70:BACH1-2A-EGFP-L1c) Tg+","GFP/+","Enter owner name",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-3_C4 TO J4-3_D5"
"09-Oct-2023 16.34","26608","01-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","+/- ; +/-","CW/MHM",7," ADDED STOCK IN THE Johnson Fish Room"
"09-Oct-2023 16.46","26166","6-Jun-2023","Tg(mpeg1.1:NTR-IRES-EGFP) Tg-","+/+","DNK",40,"EUTHANIZED THE ADULT STOCK"
"10-Oct-2023 14.39","26489","18-Jul-2023","pdp1 dgRNP injected F0","F0","MHM/MED/RM",7," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_F7 TO E2_A11"
"10-Oct-2023 14.41","26489","18-Jul-2023","pdp1 dgRNP injected F0","F0","MHM/MED/RM",7," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_F8 TO E2_A10"
"10-Oct-2023 14.42","26488","18-Jul-2023","pdk2a adn pdk2b dgRNP injected F0","F0","MHM/MED/RM",7," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_F6 TO E2_A9"
"10-Oct-2023 18.01","26757","22-Aug-2023","EKAB","+/+","MHM/RM/MG",80," TRANSFERRED STOCK FROM Walker Nursery TO E1_G1 IN Streisinger Room"
"10-Oct-2023 18.01","26757","22-Aug-2023","EKAB","+/+","MHM/RM/MG",80," TRANSFERRED STOCK FROM Walker Nursery TO E1_G2 IN Streisinger Room"
"10-Oct-2023 18.02","26759","22-Aug-2023","EKAB","+/+","MHM/RM/MG",40," TRANSFERRED STOCK FROM Walker Nursery TO E1_G5 IN Streisinger Room"
"10-Oct-2023 18.02","26759","22-Aug-2023","EKAB","+/+","MHM/RM/MG",40," TRANSFERRED STOCK FROM Walker Nursery TO E1_G6 IN Streisinger Room"
"10-Oct-2023 18.02","26757","22-Aug-2023","EKAB","+/+","MHM/RM/MG",40,"EDITED THE ADULT STOCK "
"10-Oct-2023 18.03","26757","22-Aug-2023","EKAB","+/+","MHM/RM/MG",40,"EDITED THE ADULT STOCK "
"10-Oct-2023 18.03","26760","22-Aug-2023","EKAB","+/+","MHM/RM/MG",40," TRANSFERRED STOCK FROM Walker Nursery TO E1_G7 IN Streisinger Room"
"10-Oct-2023 18.03","26760","22-Aug-2023","EKAB","+/+","MHM/RM/MG",40," TRANSFERRED STOCK FROM Walker Nursery TO E1_G8 IN Streisinger Room"
"10-Oct-2023 18.04","26761","22-Aug-2023","EKAB","+/+","MHM/RM/MG",40," TRANSFERRED STOCK FROM Walker Nursery TO E1_G9 IN Streisinger Room"
"10-Oct-2023 18.04","26761","22-Aug-2023","EKAB","+/+","MHM/RM/MG",40," TRANSFERRED STOCK FROM Walker Nursery TO E1_G10 IN Streisinger Room"
"11-Oct-2023 10.03","23403","10-May-2022","ctgfa-CreER-L1 Cre_______","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"11-Oct-2023 10.05","26639","8-Aug-2023","ctgfa-CreER-L1   Cre_______","Cre/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-1_E2 TO J4-2_C7"
"11-Oct-2023 10.06","26639","8-Aug-2023","ctgfa-CreER-L1   Cre_______","Cre/+ or +/+","MHM/RM",40,"EUTHANIZED THE ADULT STOCK"
"11-Oct-2023 10.07","26639","8-Aug-2023","ctgfa-CreER-L1   Cre_______","Cre/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C7 TO J4-1_C8"
"11-Oct-2023 10.13","25958","9-May-2023","Tg(pdgfrb Gal4 UAS:RFP)","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"11-Oct-2023 10.14","26887","07-Sep-2023","Tg(pdgfrb Gal4 UAS:RFP)","RFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_G2 IN Johnson Room"
"11-Oct-2023 16.50","26679","11-Aug-2023","TU uninjected control","+/+","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_E7 TO E4_F10"
"11-Oct-2023 16.50","26678","11-Aug-2023","ccdc170 dgRNA crispant","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_E5 TO E4_F8"
"11-Oct-2023 16.51","26678","11-Aug-2023","ccdc170 dgRNA crispant","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_E6 TO E4_F9"
"11-Oct-2023 16.52","26637","9-Aug-2023","TU uninjected control","+/+","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_F1 TO E4_E6"
"11-Oct-2023 16.54","26570","27-Jul-2023","scn4aa dgRNA crisper F0","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_G8 TO E4_E7"
"11-Oct-2023 16.56","26635","9-Aug-2023","scn4ab dgRNA crisper F0","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_G5 TO E4_G6"
"11-Oct-2023 16.57","26635","9-Aug-2023","scn4ab dgRNA crisper F0","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_G3 TO E4_G5"
"11-Oct-2023 16.58","26636","9-Aug-2023","scn4aa/scn4ab dgRNA F0","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_E8 TO E4_G8"
"11-Oct-2023 17.05","26523","21-Jul-2023","scn4ab dgRNA crisper F0","F0/F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Walker Nursery TO E4_F1 IN Streisinger Room"
"11-Oct-2023 17.09","26524","21-Jul-2023","TU uninjected control","+/+","MHM/RM/LZ",40,"EUTHANIZED THE ADULT STOCK"
"11-Oct-2023 17.11","26524","21-Jul-2023","ndnf dgRNA crisper F0","F0","RM/MHM",40," ADDED STOCK IN THE Streisinger Fish Room"
"11-Oct-2023 17.14","26525","21-Jul-2023","TU uninjected control","wildtype","RM/MHM",40," ADDED STOCK IN THE Streisinger Fish Room"
"11-Oct-2023 17.15","26525","21-Jul-2023","TU uninjected control","wildtype","RM/MHM",40," ADDED STOCK IN THE Streisinger Fish Room"
"11-Oct-2023 17.17","26570","27-Jul-2023","scn4aa dgRNA crisper F0","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_G9 TO E4_E8"
"11-Oct-2023 17.23","26634","9-Aug-2023","scn4aa dgRNA crisper F0","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_F3 TO E4_G3"
"11-Oct-2023 17.24","26524","21-Jul-2023","ndnf dgRNA crisper F0","F0","RM/MHM",40," ADDED STOCK IN THE Streisinger Fish Room"
"11-Oct-2023 17.27","26636","09-Aug-2023","scn4aa/scn4ab dgRNA F0","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_E10 TO E4_E1"
"11-Oct-2023 17.27","26570","27-Jul-2023","scn4aa dgRNA crisper F0","F0","MHM/RM",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_G10 TO E4_E10"
"11-Oct-2023 17.29","26570","27-Jul-2023","scn4aa dgRNA crisper F0","F0","MHM/RM",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_E10 TO E4_E2"
"11-Oct-2023 17.30","26636","09-Aug-2023","scn4aa/scn4ab dgRNA F0","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_E9 TO E4_G9"
"11-Oct-2023 17.31","26570","27-Jul-2023","scn4aa dgRNA crisper F0","F0","MHM/RM",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_E2 TO E4_E9"
"11-Oct-2023 17.32","26571","27-Jul-2023","TU uninjected","+/+","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_G7 TO E4_E10"
"11-Oct-2023 17.32","26636","09-Aug-2023","scn4aa/scn4ab dgRNA F0","F0","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_E1 TO E4_G7"
"11-Oct-2023 17.33","26637","9-Aug-2023","TU uninjected control","+/+","MHM/RM/LZ",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E4_F2 TO E4_G10"
"11-Oct-2023 17.34","26523","21-Jul-2023","scn4ab dgRNA crisper F0","F0","RM/MHM",40," ADDED STOCK IN THE Streisinger Fish Room"
"12-Oct-2023 10.48","26305","27-Jun-2023","pdk2b dgRNP injected F0","F0/F0","MED/MHM",6," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E2 TO E2_A7"
"12-Oct-2023 10.49","26306","27-Jun-2023","pdp1 dgRNP injected F0","F0/F0","MED/MHM",10," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E4 TO E2_A8"
"12-Oct-2023 10.50","26306","27-Jun-2023","pdp1 dgRNP injected F0","F0/F0","MED/MHM",16," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E3 TO E2_E2"
"12-Oct-2023 10.51","26307","27-Jun-2023","TU uninjected","wildtype","MED/MHM",16," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E6 TO E2_E3"
"12-Oct-2023 10.52","26307","27-Jun-2023","TU uninjected","wildtype","MED/MHM",32," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E5 TO E2_E4"
"12-Oct-2023 10.54","26489","18-Jul-2023","pdp1 dgRNP injected F0","F0","MHM/MED/RM",7," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_A10 TO E2_A6"
"12-Oct-2023 10.54","26489","18-Jul-2023","pdp1 dgRNP injected F0","F0","MHM/MED/RM",7," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_A11 TO E2_A5"
"12-Oct-2023 10.55","26488","18-Jul-2023","pdk2a adn pdk2b dgRNP injected F0","F0","MHM/MED/RM",2," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_A13 TO E2_A10"
"12-Oct-2023 10.56","26488","18-Jul-2023","pdk2a adn pdk2b dgRNP injected F0","F0","MHM/MED/RM",7," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_A9 TO E2_A11"
"12-Oct-2023 10.56","26307","27-Jun-2023","TU uninjected","wildtype","MED/MHM",7," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E6 TO E2_A9"
"12-Oct-2023 10.57","26488","18-Jul-2023","pdk2a adn pdk2b dgRNP injected F0","F0","MHM/MED/RM",5,"EUTHANIZED THE ADULT STOCK"
"12-Oct-2023 10.58","26489","18-Jul-2023","pdp1 dgRNP injected F0","F0","MHM/MED/RM",2,"EUTHANIZED THE ADULT STOCK"
"12-Oct-2023 10.58","26489","18-Jul-2023","pdp1 dgRNP injected F0","F0","MHM/MED/RM",7," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_A5 TO E2_A12"
"12-Oct-2023 10.59","26489","18-Jul-2023","pdp1 dgRNP injected F0","F0","MHM/MED/RM",7," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_A6 TO E2_A13"
"12-Oct-2023 10.59","26489","18-Jul-2023","pdp1 dgRNP injected F0","F0","MHM/MED/RM",5," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_A15 TO E2_A14"
"12-Oct-2023 11.00","26490","18-Jul-2023","TU uninjected controls pdk2 and pdp1","+/+","MHM/MED/RM",14," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_F10 TO E2_A15"
"12-Oct-2023 12.36","23444","17-May-2022","Tg(ctgfa:CreER-L7) Cre______","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"12-Oct-2023 12.37","26640","8-Aug-2023","ctgfa-CreER-L7","Cre/+ or +/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-1_C4 TO J4-1_C9"
"12-Oct-2023 12.38","26640","8-Aug-2023","ctgfa-CreER-L7","Cre/+ or +/+","MHM/RM",40,"EUTHANIZED THE ADULT STOCK"
"12-Oct-2023 12.38","26640","8-Aug-2023","ctgfa-CreER-L7","Cre/+","MHM/RM",40,"EDITED THE ADULT STOCK "
"13-Oct-2023 10.11","27123","10-Oct-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","a/+ or a/a and b/+ or b/b","CW/MHM",80," ADDED STOCK IN THE Johnson Nursery"
"13-Oct-2023 10.20","25701","11-Apr-2023","prkdc -/-;il2rga -/-;wt","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"13-Oct-2023 10.22","24538","3-Nov-2022","Tg(hpla:GFP) +/-","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"13-Oct-2023 10.23","26694","16-Aug-2023","prkdc-/-;il2rga-/-;WT","-/-","MHM/RM",40," ADDED STOCK IN THE Johnson Fish Room"
"13-Oct-2023 10.25","26787","24-Aug-2023","prkdc-/-;il2rga-/-;WT","-/-","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_G8 IN Johnson Room"
"13-Oct-2023 10.26","26750","22-Aug-2023","tcima-EGFP F0 #5 outx Tu","GFP/+ or +/+","DNK/MHM",32," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C8 TO J4-2_C1"
"13-Oct-2023 10.27","26787","24-Aug-2023","prkdc-/-;il2rga-/-;WT","-/-","MHM/RM",120," TRANSFERRED STOCK FROM Johnson Nursery TO E2_D3 IN Streisinger Room"
"13-Oct-2023 10.27","26787","29-Aug-2023","tcima-EGFP F0 #5 outx Tu","JF?","DNK/MHM",120," TRANSFERRED STOCK FROM Johnson Nursery TO E2_D4 IN Streisinger Room"
"13-Oct-2023 10.27","26787","01-Sep-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg+","GFP/+","DNK/MHM",120," TRANSFERRED STOCK FROM Johnson Nursery TO E2_D5 IN Streisinger Room"
"13-Oct-2023 10.27","26750","22-Aug-2023","tcima-EGFP F0 #5 outx Tu","GFP/+ or +/+","DNK/MHM",34,"EUTHANIZED THE ADULT STOCK"
"13-Oct-2023 10.29","26804","29-Aug-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg-","+/+","DNK/MHM",20," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C7 IN Johnson Room"
"13-Oct-2023 10.30","27116","10-Oct-2023","GFAP-2A-tdTomato","RFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"13-Oct-2023 10.33","26803","29-Aug-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg+","GFP/+","DNK/MHM",40," ADDED STOCK IN THE Johnson Fish Room"
"13-Oct-2023 10.34","26749","22-Aug-2023","tcima-/-;tcimb-/+ X tcima-/+;tcimb-/-","a/+ or a/a and b/+ or b/b","DNK/MHM",99," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C8 IN Johnson Room"
"13-Oct-2023 10.34","27117","10-Oct-2023","hapl1b:eGFP","GFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"13-Oct-2023 10.35","26749","22-Aug-2023","tcima-/-;tcimb-/+ X tcima-/+;tcimb-/-","a/+ or a/a and b/+ or b/b","DNK/MHM",33," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C8 TO J4-2_C9"
"13-Oct-2023 10.35","26749","22-Aug-2023","tcima-/-;tcimb-/+ X tcima-/+;tcimb-/-","a/+ or a/a and b/+ or b/b","DNK/MHM",33," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C9 TO J4-2_C10"
"13-Oct-2023 10.36","26749","22-Aug-2023","tcima-/-;tcimb-/+ X tcima-/+;tcimb-/-","a/+ or a/a and b/+ or b/b","DNK/MHM",33," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C8 TO J4-2_C9"
"13-Oct-2023 10.38","26802","29-Aug-2023","tcima-EGFP F0 #5 outx Tu","JF?","DNK/MHM",40," ADDED STOCK IN THE Johnson Fish Room"
"15-Oct-2023 16.48","25354","7-Mar-2023","sox2-2A-CreERT2; ubi:nRSG","Cre/+ or +/+ ; RFP/+","LZ/MHM",40,"EUTHANIZED THE ADULT STOCK"
"15-Oct-2023 16.48",NA,NA,NA,NA,NA,NA,"EUTHANIZED THE ADULT STOCK"
"15-Oct-2023 16.48",NA,NA,NA,NA,NA,NA,"EUTHANIZED THE ADULT STOCK"
"15-Oct-2023 16.49","25354","7-Mar-2023","sox2-2A-CreERT2; ubi:nRSG","Cre/+ or +/+ ; RFP/+","LZ/MHM",40,"EUTHANIZED THE ADULT STOCK"
"15-Oct-2023 16.49","25422","14-Mar-2023","sox2-2A-CreERT2; ubi:nRSG","Cre/+ or +/+ ; RFP/+","LZ/MHM",40,"EUTHANIZED THE ADULT STOCK"
"15-Oct-2023 16.51","25422","7-Mar-2023","Tg(sox2-2a-CreER)+/-;Tg(ubi:nRSG)+/-","Cre/-;RFP/+","LZ/MHM",17,"EUTHANIZED THE ADULT STOCK"
"15-Oct-2023 16.51","25422","14-Mar-2023","sox2-2A-CreERT2; ubi:nRSG","Cre/-;RFP/+","LZ/MHM",20,"EDITED THE ADULT STOCK "
"16-Oct-2023 12.43","23337","28-Apr-2023","ddit4-M1-L2 +/-","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"16-Oct-2023 12.44","26638","8-Aug-2023","ddit4-M1-L2","+/-","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-1_D5 TO J4-1_G4"
"16-Oct-2023 12.44","26638","8-Aug-2023","ddit4-M1-L2","+/+ or +/-","MHM/RM",40,"EUTHANIZED THE ADULT STOCK"
"16-Oct-2023 12.47","27131","12-Oct-2023","gnao1a crsipant F0","F0","MHM/RM",80," ADDED STOCK IN THE Walker Nursery"
"16-Oct-2023 12.48","27132","12-Oct-2023","gnao1b crispant F0","F0","MHM/RM",80," ADDED STOCK IN THE Walker Nursery"
"16-Oct-2023 12.49","27133","12-Oct-2023","gano1a/gnao1b crispant","F0","MHM/RM",80," ADDED STOCK IN THE Walker Nursery"
"16-Oct-2023 12.50","27134","12-Oct-2023","TU uninjected control","+/+","MHM/RM",80," ADDED STOCK IN THE Walker Nursery"
"17-Oct-2023 16.41","23109","15-Mar-2022","tnfa:emGFP; mfap4:tdTomato-CAAX (tdTom+)","GFP/+; tdTom/+","DNK",15,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.41","23707","30-Jun-2022","mpeg1.1:NTR-IRES-EGFP; tcima/b mut","NTR/+; a/+; b/+","DNK",15,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.41","22879","1-Feb-2022","zfp36l1a/b het; mpeg:YFP","YFP/+; a/+; b/+","DNK",15,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.41","22881","1-Feb-2022","junbb (stl671/+) het","-/+","DNK",15,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.41","23484","24-May-2022","pfkfb1 1_2 (stl675) het","-/+","DNK",15,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.41","23486","24-May-2022","stab1 1_1 het","-/+","DNK",15,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.42","26629","11-Aug-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg+","GFP/+","DNK/MHM",20,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.42","26630","8-Aug-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg-","+/+","DNK/MHM",17,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.42","26697","15-Aug-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","GFP/+; a/a; b/b","DNK/MHM",20,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.42","26697","15-Aug-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","GFP/+; a/+; b/+","DNK/MHM",20,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.42","26698","15-Aug-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","+/+; a/a; b/b","DNK/MHM",40,"EUTHANIZED THE STOCK "
"17-Oct-2023 16.42","26698","15-Aug-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","+/+; a/+; b/+","DNK/MHM",40,"EUTHANIZED THE STOCK "
